C1_OBJ_NM,C2_NM,C3,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,C3_NM,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
노선별,계,C01,1126,B01,A17,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202210,2022-11-23,제주-대구,편,계,항공사별,381,도착출발별
노선별,계,C01,1319,B01,A17,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202211,2022-12-22,제주-대구,편,계,항공사별,381,도착출발별
노선별,계,C01,1212,B01,A17,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202212,2023-02-01,제주-대구,편,계,항공사별,381,도착출발별
노선별,계,C01,190301,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202201,2022-02-21,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,163660,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202202,2022-03-18,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,136243,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202203,2022-04-21,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,183735,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202204,2022-05-20,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,179478,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202205,2022-06-14,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,178009,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202206,2022-07-25,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,164972,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202207,2022-08-18,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,166905,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202208,2022-09-28,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,169526,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202209,2022-10-25,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,204334,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202210,2022-11-23,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,219950,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202211,2022-12-22,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,187481,B01,A17,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202212,2023-02-01,제주-대구,명,계,항공사별,381,도착출발별
노선별,계,C01,1043.4,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202201,2022-02-21,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,900.2,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202202,2022-03-18,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,699.4,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202203,2022-04-21,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,962.6,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202204,2022-05-20,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,986.1,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202205,2022-06-14,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,961.3,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202206,2022-07-25,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,880,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202207,2022-08-18,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,934.1,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202208,2022-09-28,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,866.5,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202209,2022-10-25,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,1121.2,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202210,2022-11-23,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,1129.2,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202211,2022-12-22,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,933,B01,A17,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202212,2023-02-01,제주-대구,톤,계,항공사별,381,도착출발별
노선별,계,C01,128,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202201,2022-02-21,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,130,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202202,2022-03-18,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,134,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202203,2022-04-21,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,178,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202204,2022-05-20,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,168,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202205,2022-06-14,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,162,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202206,2022-07-25,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,182,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202207,2022-08-18,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,164,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202208,2022-09-28,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,110,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202209,2022-10-25,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202210,2022-11-23,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202211,2022-12-22,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,118,B01,A18,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202212,2023-01-12,제주-울산,편,계,항공사별,381,도착출발별
노선별,계,C01,16420,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202201,2022-02-21,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,15006,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202202,2022-03-18,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,13385,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202203,2022-04-21,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,25407,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202204,2022-05-20,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,28857,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202205,2022-06-14,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,28301,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202206,2022-07-25,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,25314,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202207,2022-08-18,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,25250,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202208,2022-09-28,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,16566,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202209,2022-10-25,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,21587,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202210,2022-11-23,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,19917,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202211,2022-12-22,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,17284,B01,A18,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202212,2023-01-12,제주-울산,명,계,항공사별,381,도착출발별
노선별,계,C01,96.4,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202201,2022-02-21,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,87.9,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202202,2022-03-18,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,75.3,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202203,2022-04-21,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,147.7,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202204,2022-05-20,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,167.3,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202205,2022-06-14,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,152.4,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202206,2022-07-25,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,139,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202207,2022-08-18,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,145.8,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202208,2022-09-28,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,94.4,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202209,2022-10-25,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,134.3,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202210,2022-11-23,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,115.4,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202211,2022-12-22,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,97,B01,A18,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202212,2023-01-12,제주-울산,톤,계,항공사별,381,도착출발별
노선별,계,C01,106,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202201,2022-02-21,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,110,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202202,2022-03-18,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202203,2022-04-21,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202204,2022-05-20,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202205,2022-06-14,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202206,2022-07-25,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,122,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202207,2022-08-18,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202208,2022-09-28,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,116,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202209,2022-10-25,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,124,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202210,2022-11-23,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,120,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202211,2022-12-22,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,94,B01,A19,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202212,2023-01-12,제주-원주,편,계,항공사별,381,도착출발별
노선별,계,C01,15494,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202201,2022-02-21,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,15511,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202202,2022-03-18,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,10383,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202203,2022-04-21,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,16896,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202204,2022-05-20,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,19353,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202205,2022-06-14,제주-원주,명,계,항공사별,381,도착출발별
노선별,계,C01,18882,B01,A19,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202206,2022-07-25,제주-원주,명,계,항공사별,381,도착출발별
