C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
요일별,도착,256797,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201202,2020-11-16,화요일,명,381,도착출발별
요일별,도착,224582,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201203,2020-11-16,화요일,명,381,도착출발별
요일별,도착,272849,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201204,2020-11-16,화요일,명,381,도착출발별
요일별,도착,1895225,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201205,2020-11-16,화요일,명,381,도착출발별
요일별,도착,278577,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201206,2020-11-16,화요일,명,381,도착출발별
요일별,도착,356485,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201207,2020-11-16,화요일,명,381,도착출발별
요일별,도착,251471,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201208,2020-11-16,화요일,명,381,도착출발별
요일별,도착,248435,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201209,2020-11-16,화요일,명,381,도착출발별
요일별,도착,357290,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201210,2020-11-16,화요일,명,381,도착출발별
요일별,도착,242137,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201211,2020-11-16,화요일,명,381,도착출발별
요일별,도착,210338,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201212,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2021347,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201301,2020-11-16,화요일,명,381,도착출발별
요일별,도착,268199,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201302,2020-11-16,화요일,명,381,도착출발별
요일별,도착,217053,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201303,2020-11-16,화요일,명,381,도착출발별
요일별,도착,363116,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201304,2020-11-16,화요일,명,381,도착출발별
요일별,도착,274900,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201305,2020-11-16,화요일,명,381,도착출발별
요일별,도착,278665,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201306,2020-11-16,화요일,명,381,도착출발별
요일별,도착,367829,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201307,2020-11-16,화요일,명,381,도착출발별
요일별,도착,340066,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201308,2020-11-16,화요일,명,381,도착출발별
요일별,도착,308394,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201309,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2067010,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201310,2020-11-16,화요일,명,381,도착출발별
요일별,도착,261295,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201311,2020-11-16,화요일,명,381,도착출발별
요일별,도착,303375,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201312,2020-11-16,화요일,명,381,도착출발별
요일별,도착,267069,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201401,2020-11-16,화요일,명,381,도착출발별
요일별,도착,286513,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201402,2020-11-16,화요일,명,381,도착출발별
요일별,도착,253323,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201403,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2131544,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201404,2020-11-16,화요일,명,381,도착출발별
요일별,도착,312229,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201405,2020-11-16,화요일,명,381,도착출발별
요일별,도착,341064,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201406,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2394300,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201407,2020-11-16,화요일,명,381,도착출발별
요일별,도착,384211,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201408,2020-11-16,화요일,명,381,도착출발별
요일별,도착,417728,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201409,2020-11-16,화요일,명,381,도착출발별
요일별,도착,347567,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201410,2020-11-16,화요일,명,381,도착출발별
요일별,도착,315867,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201411,2020-11-16,화요일,명,381,도착출발별
요일별,도착,339036,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201412,2020-11-16,화요일,명,381,도착출발별
요일별,도착,307939,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201501,2020-11-16,화요일,명,381,도착출발별
요일별,도착,347694,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201502,2020-11-16,화요일,명,381,도착출발별
요일별,도착,380098,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201503,2020-11-16,화요일,명,381,도착출발별
요일별,도착,393058,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201504,2020-11-16,화요일,명,381,도착출발별
요일별,도착,421957,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201505,2020-11-16,화요일,명,381,도착출발별
요일별,도착,360471,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201506,2020-11-16,화요일,명,381,도착출발별
요일별,도착,329833,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201507,2020-11-16,화요일,명,381,도착출발별
요일별,도착,394264,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201508,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2412728,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201509,2020-11-16,화요일,명,381,도착출발별
요일별,도착,404403,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201510,2020-11-16,화요일,명,381,도착출발별
요일별,도착,366360,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201511,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2578511,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201512,2020-11-16,화요일,명,381,도착출발별
요일별,도착,390915,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201601,2020-11-16,화요일,명,381,도착출발별
요일별,도착,396868,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201602,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2683435,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201603,2020-11-16,화요일,명,381,도착출발별
요일별,도착,418427,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201604,2020-11-16,화요일,명,381,도착출발별
요일별,도착,500765,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201605,2020-11-16,화요일,명,381,도착출발별
요일별,도착,440259,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201606,2020-11-16,화요일,명,381,도착출발별
요일별,도착,435157,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201607,2020-11-16,화요일,명,381,도착출발별
요일별,도착,575112,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201608,2020-11-16,화요일,명,381,도착출발별
요일별,도착,427730,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201609,2020-11-16,화요일,명,381,도착출발별
요일별,도착,442529,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201610,2020-11-16,화요일,명,381,도착출발별
요일별,도착,2737539,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201611,2020-11-16,화요일,명,381,도착출발별
요일별,도착,366061,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201612,2020-11-16,화요일,명,381,도착출발별
요일별,도착,513095,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201701,2020-11-16,화요일,명,381,도착출발별
요일별,도착,424202,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201702,2020-11-16,화요일,명,381,도착출발별
요일별,도착,369214,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201703,2020-11-16,화요일,명,381,도착출발별
요일별,도착,426265,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201704,2020-11-16,화요일,명,381,도착출발별
요일별,도착,536942,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201705,2020-11-16,화요일,명,381,도착출발별
요일별,도착,447476,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201706,2020-11-16,화요일,명,381,도착출발별
요일별,도착,412392,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201707,2020-11-16,화요일,명,381,도착출발별
요일별,도착,3481555,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201708,2020-11-16,화요일,명,381,도착출발별
요일별,도착,429634,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201709,2020-11-16,화요일,명,381,도착출발별
요일별,도착,548686,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201710,2020-11-16,화요일,명,381,도착출발별
요일별,도착,410076,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201711,2020-11-16,화요일,명,381,도착출발별
요일별,도착,397297,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201712,2020-11-16,화요일,명,381,도착출발별
요일별,도착,535895,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201801,2020-11-16,화요일,명,381,도착출발별
요일별,도착,405769,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201802,2020-11-16,화요일,명,381,도착출발별
요일별,도착,385853,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201803,2020-11-16,화요일,명,381,도착출발별
요일별,도착,455008,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201804,2020-11-16,화요일,명,381,도착출발별
요일별,도착,3285104,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201805,2020-11-16,화요일,명,381,도착출발별
요일별,도착,460595,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201806,2020-11-16,화요일,명,381,도착출발별
요일별,도착,514809,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201807,2020-11-16,화요일,명,381,도착출발별
요일별,도착,477955,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201808,2020-11-16,화요일,명,381,도착출발별
요일별,도착,432593,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201809,2020-11-16,화요일,명,381,도착출발별
요일별,도착,561022,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201810,2020-11-16,화요일,명,381,도착출발별
요일별,도착,408865,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201811,2020-11-16,화요일,명,381,도착출발별
요일별,도착,389875,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201812,2020-11-16,화요일,명,381,도착출발별
요일별,도착,3543291,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201901,2020-11-16,화요일,명,381,도착출발별
요일별,도착,472950,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201902,2020-11-16,화요일,명,381,도착출발별
요일별,도착,415247,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201903,2020-11-16,화요일,명,381,도착출발별
요일별,도착,554901,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201904,2020-11-16,화요일,명,381,도착출발별
요일별,도착,463421,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201905,2020-11-16,화요일,명,381,도착출발별
요일별,도착,477898,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201906,2020-11-16,화요일,명,381,도착출발별
요일별,도착,570975,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201907,2020-11-16,화요일,명,381,도착출발별
요일별,도착,485773,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201908,2020-11-16,화요일,명,381,도착출발별
요일별,도착,431487,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201909,2020-11-16,화요일,명,381,도착출발별
요일별,도착,3528702,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201910,2020-11-16,화요일,명,381,도착출발별
요일별,도착,452261,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201911,2020-11-16,화요일,명,381,도착출발별
요일별,도착,547940,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201912,2020-11-16,화요일,명,381,도착출발별
요일별,도착,442770,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202001,2020-11-16,화요일,명,381,도착출발별
요일별,도착,245647,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202002,2020-11-16,화요일,명,381,도착출발별
요일별,도착,171616,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202003,2020-11-16,화요일,명,381,도착출발별
요일별,도착,156147,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202004,2020-11-16,화요일,명,381,도착출발별
요일별,도착,240804,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202005,2020-11-16,화요일,명,381,도착출발별
요일별,도착,337091,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202006,2020-11-16,화요일,명,381,도착출발별
요일별,도착,297492,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202007,2020-11-16,화요일,명,381,도착출발별
요일별,도착,376935,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202008,2020-11-16,화요일,명,381,도착출발별
요일별,도착,415087,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202009,2020-11-16,화요일,명,381,도착출발별
요일별,도착,314850,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202010,2020-11-16,화요일,명,381,도착출발별
요일별,도착,377023,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202011,2020-12-11,화요일,명,381,도착출발별
요일별,도착,266515,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202012,2021-01-11,화요일,명,381,도착출발별
요일별,도착,184568,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202101,2021-02-16,화요일,명,381,도착출발별
요일별,도착,298356,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202102,2021-03-16,화요일,명,381,도착출발별
요일별,도착,393988,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202103,2021-04-15,화요일,명,381,도착출발별
요일별,도착,371255,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202104,2021-05-18,화요일,명,381,도착출발별
요일별,도착,355122,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202105,2021-06-16,화요일,명,381,도착출발별
요일별,도착,474983,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202106,2021-07-16,화요일,명,381,도착출발별
요일별,도착,356848,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202107,2021-08-13,화요일,명,381,도착출발별
요일별,도착,416403,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202108,2021-09-10,화요일,명,381,도착출발별
요일별,도착,327254,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202109,2021-10-14,화요일,명,381,도착출발별
요일별,도착,404623,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202110,2021-11-15,화요일,명,381,도착출발별
요일별,도착,516731,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202111,2021-12-14,화요일,명,381,도착출발별
요일별,도착,364804,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202112,2022-01-12,화요일,명,381,도착출발별
요일별,도착,388960,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202201,2022-02-21,화요일,명,381,도착출발별
요일별,도착,423589,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202202,2022-03-18,화요일,명,381,도착출발별
요일별,도착,403502,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202203,2022-04-21,화요일,명,381,도착출발별
요일별,도착,413181,B02,A04,M,In Person,T002,DT_920005_B002,여객,요일별 통계,202204,2022-05-20,화요일,명,381,도착출발별
